TransactionNo,Items,DateTime,Daypart,DayType
953.0,Tartine,2016-10-11 09:53:32,Morning,Weekday
953.0,Coffee,2016-10-11 09:53:32,Morning,Weekday
954.0,Coffee,2016-10-11 09:54:58,Morning,Weekday
954.0,Medialuna,2016-10-11 09:54:58,Morning,Weekday
955.0,Bread,2016-10-11 10:00:41,Morning,Weekday
956.0,Bread,2016-10-11 10:03:59,Morning,Weekday
956.0,Coffee,2016-10-11 10:03:59,Morning,Weekday
956.0,Alfajores,2016-10-11 10:03:59,Morning,Weekday
956.0,Cookies,2016-10-11 10:03:59,Morning,Weekday
957.0,Bread,2016-10-11 10:05:29,Morning,
957.0,Coffee,2016-10-11 10:05:29,Morning,Weekday
957.0,Coffee,2016-10-11 10:05:29,Morning,Weekday
958.0,Bread,2016-10-11 10:34:41,Morning,Weekday
959.0,Bread,2016-10-11 10:50:04,Morning,Weekday
959.0,Coffee,2016-10-11 10:50:04,Morning,Weekday
959.0,Tea,2016-10-11 10:50:04,,Weekday
959.0,Keeping It Local,2016-10-11 10:50:04,Morning,Weekday
959.0,Jam,2016-10-11 10:50:04,Morning,Weekday
959.0,Cookies,2016-10-11 10:50:04,Morning,Weekday
960.0,Pastry,2016-10-11 10:51:27,Morning,Weekday
960.0,Coffee,2016-10-11 10:51:27,Morning,Weekday
960.0,Juice,2016-10-11 10:51:27,Morning,Weekday
961.0,Medialuna,2016-10-11 10:57:11,Morning,Weekday
961.0,Bread,2016-10-11 10:57:11,Morning,Weekday
961.0,Focaccia,2016-10-11 10:57:11,Morning,Weekday
962.0,Pastry,2016-10-11 10:58:34,Morning,Weekday
962.0,Medialuna,2016-10-11 10:58:34,Morning,Weekday
962.0,Coffee,2016-10-11 10:58:34,Morning,Weekday
963.0,Coffee,2016-10-11 11:10:16,Morning,Weekday
964.0,Coffee,2016-10-11 11:19:37,Morning,Weekday
965.0,Coffee,2016-10-11 11:23:12,Morning,Weekday
965.0,Cookies,2016-10-11 11:23:12,Morning,Weekday
965.0,Truffles,2016-10-11 11:23:12,Morning,Weekday
965.0,Brownie,2016-10-11 11:23:12,Morning,Weekday
965.0,Bread,2016-10-11 11:23:12,Morning,Weekday
966.0,Art Tray,2016-10-11 11:32:07,Morning,Weekday
966.0,Tea,2016-10-11 11:32:07,Morning,Weekday
967.0,Bread,2016-10-11 11:34:35,Morning,Weekday
968.0,Coffee,2016-10-11 11:46:37,Morning,Weekday
969.0,Coffee,2016-10-11 11:54:44,Morning,Weekday
969.0,Cookies,2016-10-11 11:54:44,Morning,Weekday
970.0,Brownie,2016-10-11 12:01:44,Afternoon,Weekday
971.0,Bread,2016-10-11 12:02:40,Afternoon,Weekday
971.0,Tea,2016-10-11 12:02:40,Afternoon,Weekday
971.0,Empanadas,2016-10-11 12:02:40,Afternoon,Weekday
972.0,Bread,2016-10-11 12:06:47,Afternoon,Weekday
972.0,Hot chocolate,2016-10-11 12:06:47,Afternoon,Weekday
973.0,Coffee,2016-10-11 12:08:23,Afternoon,Weekday
973.0,Cookies,2016-10-11 12:08:23,Afternoon,Weekday
974.0,Bread,2016-10-11 12:11:14,Afternoon,Weekday
975.0,Tartine,2016-10-11 12:35:55,Afternoon,Weekday
975.0,Sandwich,2016-10-11 12:35:55,Afternoon,Weekday
975.0,Tea,2016-10-11 12:35:55,Afternoon,Weekday
975.0,Bread,2016-10-11 12:35:55,Afternoon,Weekday
976.0,Soup,2016-10-11 12:38:17,Afternoon,Weekday
976.0,Sandwich,2016-10-11 12:38:17,Afternoon,Weekday
976.0,Bread,2016-10-11 12:38:17,Afternoon,Weekday
977.0,Soup,2016-10-11 12:42:29,Afternoon,Weekday
977.0,Bread,2016-10-11 12:42:29,Afternoon,Weekday
978.0,Fudge,2016-10-11 12:44:08,Afternoon,Weekday
979.0,Coffee,2016-10-11 13:05:54,Afternoon,Weekday
980.0,Coffee,2016-10-11 13:10:58,Afternoon,Weekday
,Empanadas,2016-10-11 13:10:58,Afternoon,Weekday
980.0,Soup,2016-10-11 13:10:58,Afternoon,Weekday
981.0,Bread,2016-10-11 13:14:56,Afternoon,Weekday
981.0,Coffee,2016-10-11 13:14:56,Afternoon,Weekday
981.0,Brownie,2016-10-11 13:14:56,Afternoon,Weekday
982.0,Coffee,2016-10-11 13:24:36,Afternoon,Weekday
982.0,Smoothies,2016-10-11 13:24:36,Afternoon,Weekday
982.0,Juice,2016-10-11 13:24:36,Afternoon,Weekday
982.0,Soup,2016-10-11 13:24:36,Afternoon,Weekday
982.0,Hearty & Seasonal,2016-10-11 13:24:36,Afternoon,Weekday
983.0,Alfajores,2016-10-11 13:43:08,Afternoon,Weekday
983.0,Sandwich,2016-10-11 13:43:08,Afternoon,Weekday
983.0,Hot chocolate,2016-10-11 13:43:08,Afternoon,
983.0,Coffee,2016-10-11 13:43:08,Afternoon,Weekday
983.0,Scandinavian,2016-10-11 13:43:08,Afternoon,Weekday
983.0,Cookies,2016-10-11 13:43:08,Afternoon,Weekday
984.0,Tea,2016-10-11 13:52:16,Afternoon,Weekday
984.0,,2016-10-11 13:52:16,Afternoon,Weekday
985.0,Bread,2016-10-11 13:59:34,Afternoon,Weekday
985.0,Cookies,2016-10-11 13:59:34,Afternoon,Weekday
986.0,Alfajores,2016-10-11 14:04:40,Afternoon,Weekday
986.0,Cookies,2016-10-11 14:04:40,Afternoon,Weekday
986.0,Bread,2016-10-11 14:04:40,Afternoon,Weekday
986.0,Bread,2016-10-11 14:04:40,Afternoon,Weekday
987.0,Tea,2016-10-11 14:06:21,Afternoon,Weekday
987.0,Brownie,2016-10-11 14:06:21,Afternoon,Weekday
988.0,Tea,2016-10-11 14:08:30,Afternoon,Weekday
988.0,Bread,2016-10-11 14:08:30,Afternoon,Weekday
989.0,Coffee,2016-10-11 14:09:27,Afternoon,Weekday
989.0,Alfajores,2016-10-11 14:09:27,Afternoon,Weekday
990.0,Bread,2016-10-11 14:38:58,Afternoon,Weekday
991.0,Empanadas,2016-10-11 14:42:20,Afternoon,Weekday
991.0,Coffee,2016-10-11 14:42:20,Afternoon,Weekday
992.0,Bread,2016-10-11 15:01:19,Afternoon,Weekday
993.0,Coffee,2016-10-11 15:03:37,Afternoon,Weekday
993.0,Hot chocolate,2016-10-11 15:03:37,Afternoon,Weekday
994.0,Coffee,2016-10-11 15:10:08,Afternoon,Weekday
995.0,Coffee,2016-10-11 15:14:10,Afternoon,Weekday
995.0,Brownie,2016-10-11 15:14:10,Afternoon,Weekday
996.0,Tea,2016-10-11 15:22:10,Afternoon,Weekday
996.0,Hot chocolate,2016-10-11 15:22:10,Afternoon,Weekday
996.0,Brownie,2016-10-11 15:22:10,Afternoon,Weekday
996.0,Truffles,2016-10-11 15:22:10,Afternoon,Weekday
997.0,Coffee,2016-10-11 15:40:42,Afternoon,Weekday
997.0,Keeping It Local,2016-10-11 15:40:42,Afternoon,Weekday
998.0,Coffee,2016-10-11 15:54:50,Afternoon,Weekday
999.0,Alfajores,2016-10-11 16:04:37,Afternoon,Weekday
1000.0,Scandinavian,2016-10-11 16:11:49,Afternoon,Weekday
1000.0,Chimichurri Oil,2016-10-11 16:11:49,Afternoon,Weekday
1001.0,Bread,2016-10-11 16:14:15,Afternoon,Weekday
1001.0,Truffles,2016-10-11 16:14:15,Afternoon,Weekday
1002.0,Brownie,2016-10-11 16:15:33,Afternoon,Weekday
1002.0,Focaccia,2016-10-11 16:15:33,Afternoon,Weekday
1003.0,Coffee,2016-10-11 16:17:39,Afternoon,Weekday
1003.0,Bread,2016-10-11 16:17:39,Afternoon,Weekday
1004.0,Coffee,2016-10-11 16:21:05,Afternoon,Weekday
1004.0,Tea,2016-10-11 16:21:05,Afternoon,Weekday
1004.0,Art Tray,2016-10-11 16:21:05,Afternoon,Weekday
1004.0,Cookies,2016-10-11 16:21:05,Afternoon,Weekday
1005.0,Coffee,2016-10-11 16:22:38,Afternoon,Weekday
1006.0,Bread,2016-10-11 16:31:23,Afternoon,Weekday
1007.0,Coffee,2016-10-11 17:23:27,Evening,Weekday
1007.0,Alfajores,2016-10-11 17:23:27,Evening,Weekday
1007.0,Alfajores,2016-10-11 17:23:27,Evening,Weekday
1007.0,Coke,2016-10-11 17:23:27,Evening,Weekday
1008.0,Bread,2016-11-11 08:23:11,Morning,Weekday
1009.0,Bread,2016-11-11 08:23:36,Morning,Weekday
1010.0,Bread,2016-11-11 08:26:56,Morning,Weekday
1010.0,Pastry,2016-11-11 08:26:56,Morning,Weekday
1010.0,Medialuna,2016-11-11 08:26:56,Morning,Weekday
1010.0,Coffee,2016-11-11 08:26:56,Morning,Weekday
1011.0,Coffee,2016-11-11 08:27:39,Morning,Weekday
1012.0,Bread,2016-11-11 08:40:30,Morning,Weekday
1012.0,Keeping It Local,2016-11-11 08:40:30,Morning,Weekday
1013.0,Bread,2016-11-11 08:42:08,Morning,Weekday
1014.0,Coffee,2016-11-11 08:53:11,Morning,Weekday
1014.0,Scandinavian,2016-11-11 08:53:11,Morning,Weekday
1015.0,Bread,2016-11-11 08:56:42,Morning,Weekday
,Farm House,2016-11-11 08:56:42,Morning,Weekday
1015.0,Pastry,2016-11-11 08:56:42,Morning,Weekday
1015.0,Medialuna,2016-11-11 08:56:42,Morning,Weekday
1016.0,Medialuna,2016-11-11 08:58:33,Morning,Weekday
1017.0,Coffee,2016-11-11 09:08:56,Morning,Weekday
1018.0,Bread,2016-11-11 09:11:49,Morning,Weekday
1018.0,Farm House,2016-11-11 09:11:49,Morning,Weekday
1019.0,Bread,2016-11-11 09:13:15,Morning,Weekday
1020.0,Keeping It Local,2016-11-11 09:16:17,Morning,Weekday
1020.0,Bread,2016-11-11 09:16:17,Morning,Weekday
,Bread,2016-11-11 09:18:02,Morning,Weekday
1021.0,Medialuna,2016-11-11 09:18:02,Morning,Weekday
1022.0,Tea,2016-11-11 09:22:39,Morning,Weekday
1023.0,Coffee,2016-11-11 09:25:15,Morning,Weekday
1023.0,Coffee,2016-11-11 09:25:15,Morning,Weekday
1023.0,Pastry,2016-11-11 09:25:15,Morning,Weekday
1023.0,Keeping It Local,2016-11-11 09:25:15,Morning,Weekday
1024.0,Coffee,2016-11-11 09:28:49,Morning,Weekday
1025.0,Tea,2016-11-11 09:29:24,Morning,Weekday
1026.0,Hot chocolate,2016-11-11 09:33:03,Morning,Weekday
1027.0,Tea,2016-11-11 09:39:26,Morning,Weekday
1027.0,Sandwich,2016-11-11 09:39:26,Morning,
1028.0,Bread,2016-11-11 09:51:19,Morning,Weekday
1029.0,Medialuna,2016-11-11 09:57:15,Morning,Weekday
1029.0,Muffin,2016-11-11 09:57:15,Morning,Weekday
1029.0,Brownie,2016-11-11 09:57:15,Morning,Weekday
1030.0,Coffee,2016-11-11 10:03:29,Morning,Weekday
1030.0,Muffin,2016-11-11 10:03:29,Morning,Weekday
1031.0,Bread,2016-11-11 10:06:14,Morning,Weekday
1032.0,Coffee,2016-11-11 10:07:17,Morning,Weekday
1032.0,Medialuna,2016-11-11 10:07:17,Morning,Weekday
1033.0,Coffee,2016-11-11 10:09:17,Morning,Weekday
1034.0,Coffee,2016-11-11 10:09:58,Morning,Weekday
1034.0,Medialuna,2016-11-11 10:09:58,Morning,Weekday
1035.0,Coffee,2016-11-11 10:12:35,Morning,Weekday
1036.0,Coffee,2016-11-11 10:18:22,Morning,Weekday
1036.0,Hot chocolate,2016-11-11 10:18:22,Morning,Weekday
1036.0,Brownie,2016-11-11 10:18:22,Morning,Weekday
1036.0,Bread,2016-11-11 10:18:22,Morning,Weekday
1037.0,Bread,2016-11-11 10:21:19,Morning,Weekday
1037.0,Bread,2016-11-11 10:21:19,Morning,Weekday
1038.0,Bread,2016-11-11 10:24:19,Morning,Weekday
1039.0,Coffee,2016-11-11 10:31:43,Morning,Weekday
1039.0,Brownie,2016-11-11 10:31:43,Morning,Weekday
1040.0,Ella's Kitchen Pouches,2016-11-11 10:34:21,Morning,Weekday
1040.0,Coffee,2016-11-11 10:34:21,Morning,Weekday
1040.0,Coffee,2016-11-11 10:34:21,Morning,Weekday
1040.0,Medialuna,2016-11-11 10:34:21,Morning,Weekday
1040.0,Pastry,2016-11-11 10:34:21,Morning,Weekday
1041.0,Jam,2016-11-11 10:35:55,Morning,Weekday
1042.0,Bread,2016-11-11 10:38:05,Morning,Weekday
1043.0,Ella's Kitchen Pouches,2016-11-11 10:44:56,Morning,Weekday
1044.0,Coffee,2016-11-11 10:46:42,Morning,Weekday
1044.0,Coffee,2016-11-11 10:46:42,Morning,Weekday
1044.0,Muffin,2016-11-11 10:46:42,Morning,Weekday
1046.0,Tea,2016-11-11 11:13:24,Morning,Weekday
1046.0,Coffee,2016-11-11 11:13:24,Morning,Weekday
1046.0,Truffles,2016-11-11 11:13:24,Morning,Weekday
1047.0,Coffee,2016-11-11 11:14:57,Morning,Weekday
1048.0,Pastry,2016-11-11 11:18:38,Morning,Weekday
1048.0,Brownie,2016-11-11 11:18:38,Morning,Weekday
1049.0,Brownie,2016-11-11 11:20:04,Morning,Weekday
1049.0,Bread,2016-11-11 11:20:04,Morning,Weekday
1050.0,Bread,2016-11-11 11:21:23,Morning,Weekday
1050.0,Coffee,2016-11-11 11:21:23,Morning,
1051.0,Bread,2016-11-11 11:23:36,Morning,Weekday
1051.0,Pastry,2016-11-11 11:23:36,Morning,
1052.0,Alfajores,2016-11-11 11:25:11,Morning,Weekday
1052.0,Bread,2016-11-11 11:25:11,Morning,Weekday
1053.0,Brownie,2016-11-11 11:31:09,Morning,Weekday
1053.0,Muffin,2016-11-11 11:31:09,Morning,Weekday
1053.0,Scandinavian,2016-11-11 11:31:09,Morning,Weekday
1054.0,Coffee,2016-11-11 11:32:44,Morning,Weekday
1055.0,Fudge,2016-11-11 11:34:40,Morning,Weekday
1056.0,Tea,,Morning,Weekday
1056.0,Brownie,2016-11-11 11:41:37,Morning,Weekday
1057.0,Bread,2016-11-11 11:42:49,Morning,Weekday
1058.0,,2016-11-11 11:45:01,Morning,Weekday
1058.0,Muffin,2016-11-11 11:45:01,Morning,Weekday
1059.0,Scandinavian,2016-11-11 11:56:17,Morning,Weekday
1060.0,Bread,2016-11-11 11:56:35,Morning,Weekday
1061.0,Coffee,2016-11-11 11:56:57,Morning,Weekday
1062.0,Bread,2016-11-11 12:02:21,Afternoon,Weekday
1063.0,Coffee,2016-11-11 12:07:00,Afternoon,Weekday
1063.0,Soup,2016-11-11 12:07:00,Afternoon,Weekday
1064.0,Soup,2016-11-11 12:17:23,Afternoon,Weekday
1065.0,Coffee,2016-11-11 12:19:46,Afternoon,Weekday
1065.0,Bread,2016-11-11 12:19:46,Afternoon,Weekday
1065.0,Coffee,2016-11-11 12:19:46,Afternoon,Weekday
1065.0,Alfajores,2016-11-11 12:19:46,Afternoon,Weekday
1065.0,Alfajores,2016-11-11 12:19:46,Afternoon,Weekday
1066.0,Farm House,2016-11-11 12:21:37,Afternoon,Weekday
1068.0,Farm House,2016-11-11 12:40:32,Afternoon,Weekday
1068.0,Chimichurri Oil,2016-11-11 12:40:32,Afternoon,Weekday
1069.0,Farm House,2016-11-11 12:55:18,Afternoon,Weekday
1070.0,Sandwich,2016-11-11 12:58:54,Afternoon,Weekday
1071.0,Soup,2016-11-11 13:05:58,Afternoon,Weekday
1071.0,Bread,2016-11-11 13:05:58,Afternoon,Weekday
1072.0,Coffee,2016-11-11 13:32:26,Afternoon,Weekday
1072.0,Art Tray,2016-11-11 13:32:26,Afternoon,Weekday
1072.0,Frittata,2016-11-11 13:32:26,Afternoon,Weekday
1072.0,Sandwich,2016-11-11 13:32:26,Afternoon,Weekday
1073.0,Scandinavian,2016-11-11 13:46:24,Afternoon,Weekday
1073.0,Fairy Doors,2016-11-11 13:46:24,Afternoon,Weekday
1074.0,Mineral water,2016-11-11 13:49:12,Afternoon,Weekday
1074.0,Cookies,2016-11-11 13:49:12,Afternoon,
1075.0,Brownie,2016-11-11 13:50:43,Afternoon,Weekday
1075.0,Coffee,2016-11-11 13:50:43,Afternoon,Weekday
1075.0,Coffee,2016-11-11 13:50:43,Afternoon,Weekday
1076.0,Bread,2016-11-11 13:59:45,Afternoon,Weekday
1076.0,Hearty & Seasonal,2016-11-11 13:59:45,Afternoon,Weekday
1077.0,Hearty & Seasonal,2016-11-11 14:00:15,Afternoon,Weekday
1077.0,Bread,2016-11-11 14:00:15,Afternoon,Weekday
1078.0,Scandinavian,2016-11-11 14:15:49,Afternoon,Weekday
1078.0,Focaccia,2016-11-11 14:15:49,Afternoon,Weekday
1080.0,Fudge,2016-11-11 14:17:27,Afternoon,Weekday
1081.0,Coffee,2016-11-11 14:20:49,Afternoon,Weekday
1081.0,Tea,2016-11-11 14:20:49,Afternoon,Weekday
1081.0,Cake,2016-11-11 14:20:49,Afternoon,Weekday
1082.0,Coffee,2016-11-11 14:34:49,Afternoon,Weekday
1083.0,Truffles,2016-11-11 14:40:30,Afternoon,Weekday
1084.0,Coffee,2016-11-11 14:55:51,Afternoon,Weekday
1084.0,,2016-11-11 14:55:51,Afternoon,Weekday
1084.0,Brownie,2016-11-11 14:55:51,Afternoon,Weekday
1085.0,Scandinavian,2016-11-11 14:56:31,Afternoon,Weekday
1086.0,Muffin,2016-11-11 14:58:05,Afternoon,Weekday
1086.0,Coffee,2016-11-11 14:58:05,Afternoon,Weekday
1087.0,Soup,2016-11-11 15:08:39,Afternoon,Weekday
1087.0,Coke,2016-11-11 15:08:39,Afternoon,Weekday
1087.0,Hot chocolate,2016-11-11 15:08:39,Afternoon,Weekday
1087.0,Fudge,2016-11-11 15:08:39,Afternoon,Weekday
1088.0,Sandwich,2016-11-11 15:09:27,Afternoon,Weekday
1088.0,Juice,2016-11-11 15:09:27,Afternoon,Weekday
1088.0,Alfajores,2016-11-11 15:09:27,Afternoon,Weekday
1089.0,Coffee,2016-11-11 16:08:37,Afternoon,Weekday
1089.0,Alfajores,2016-11-11 16:08:37,Afternoon,Weekday
1090.0,Brownie,2016-11-11 16:20:18,Afternoon,Weekday
1090.0,Coffee,2016-11-11 16:20:18,Afternoon,Weekday
1090.0,Hot chocolate,2016-11-11 16:20:18,Afternoon,Weekday
1090.0,Coffee,2016-11-11 16:20:18,Afternoon,Weekday
1090.0,Juice,2016-11-11 16:20:18,Afternoon,Weekday
1091.0,Scandinavian,2016-11-11 16:29:37,Afternoon,Weekday
1092.0,Coffee,2016-11-11 16:35:27,Afternoon,Weekday
1093.0,Hot chocolate,2016-11-11 16:37:17,Afternoon,Weekday
1093.0,My-5 Fruit Shoot,2016-11-11 16:37:17,Afternoon,Weekday
1093.0,Cake,2016-11-11 16:37:17,Afternoon,Weekday
1094.0,Soup,2016-11-11 16:39:33,Afternoon,Weekday
1094.0,Sandwich,2016-11-11 16:39:33,Afternoon,Weekday
1094.0,Tea,2016-11-11 16:39:33,Afternoon,Weekday
1094.0,Alfajores,2016-11-11 16:39:33,Afternoon,
1094.0,Alfajores,2016-11-11 16:39:33,Afternoon,Weekday
1095.0,Mineral water,2016-11-11 16:40:34,Afternoon,Weekday
1096.0,Bread,2016-11-11 16:52:27,Afternoon,Weekday
1097.0,Scandinavian,2016-11-11 17:03:43,Evening,Weekday
1098.0,Tea,,Evening,Weekday
1099.0,Tea,2016-11-11 17:11:10,Evening,Weekday
1100.0,Fudge,2016-11-11 17:13:33,Evening,Weekday
1101.0,Scandinavian,2016-11-11 17:24:59,Evening,Weekday
1102.0,Coffee,2016-11-11 17:33:05,Evening,Weekday
1103.0,Coffee,2016-11-11 17:33:24,Evening,Weekday
1104.0,Medialuna,2016-12-11 08:44:48,Morning,Weekend
1104.0,Coffee,2016-12-11 08:44:48,Morning,Weekend
1105.0,Bread,2016-12-11 09:03:16,,Weekend
1106.0,Bread,2016-12-11 09:14:49,Morning,Weekend
1106.0,Pastry,2016-12-11 09:14:49,Morning,Weekend
1106.0,Medialuna,2016-12-11 09:14:49,Morning,Weekend
,Coffee,2016-12-11 09:14:49,Morning,Weekend
1107.0,Pastry,2016-12-11 09:25:06,Morning,Weekend
1107.0,Bread,2016-12-11 09:25:06,Morning,Weekend
1108.0,Coffee,2016-12-11 09:38:40,Morning,Weekend
1108.0,Coffee,2016-12-11 09:38:40,Morning,Weekend
1108.0,Hot chocolate,2016-12-11 09:38:40,Morning,Weekend
1108.0,Bread,2016-12-11 09:38:40,Morning,Weekend
1108.0,Pastry,2016-12-11 09:38:40,Morning,Weekend
1108.0,Medialuna,,Morning,Weekend
1109.0,Coffee,2016-12-11 09:46:49,Morning,Weekend
1110.0,Jam,2016-12-11 09:48:28,Morning,Weekend
1110.0,Bread,2016-12-11 09:48:28,Morning,Weekend
1111.0,Medialuna,2016-12-11 09:49:58,Morning,Weekend
1112.0,Medialuna,2016-12-11 09:53:48,Morning,Weekend
1112.0,,2016-12-11 09:53:48,Morning,Weekend
1112.0,Bread,2016-12-11 09:53:48,Morning,Weekend
1114.0,Coffee,2016-12-11 09:59:05,Morning,Weekend
1115.0,Coffee,2016-12-11 10:00:52,Morning,Weekend
1116.0,Bread,2016-12-11 10:07:20,Morning,Weekend
1117.0,Coffee,2016-12-11 10:09:57,Morning,Weekend
1117.0,Muffin,2016-12-11 10:09:57,Morning,Weekend
1118.0,Medialuna,2016-12-11 10:11:46,Morning,Weekend
1118.0,Bread,2016-12-11 10:11:46,Morning,Weekend
1119.0,Bread,2016-12-11 10:12:56,Morning,Weekend
1120.0,Bread,2016-12-11 10:20:58,Morning,Weekend
1120.0,Medialuna,2016-12-11 10:20:58,Morning,Weekend
1121.0,Coffee,2016-12-11 10:23:48,Morning,Weekend
1121.0,Pastry,2016-12-11 10:23:48,Morning,Weekend
1121.0,Brownie,2016-12-11 10:23:48,Morning,Weekend
1122.0,Medialuna,2016-12-11 10:24:36,,Weekend
1122.0,Scandinavian,2016-12-11 10:24:36,Morning,Weekend
1123.0,Bread,2016-12-11 10:26:38,Morning,Weekend
1124.0,,2016-12-11 10:28:23,Morning,Weekend
1124.0,Muffin,2016-12-11 10:28:23,Morning,Weekend
1125.0,Bread,2016-12-11 10:33:21,Morning,Weekend
1126.0,Coffee,2016-12-11 10:34:04,Morning,Weekend
1127.0,Medialuna,2016-12-11 10:40:15,Morning,Weekend
1127.0,Muffin,2016-12-11 10:40:15,Morning,Weekend
1128.0,Bread,2016-12-11 10:45:49,Morning,Weekend
1129.0,Coffee,2016-12-11 10:53:19,Morning,Weekend
1130.0,Alfajores,2016-12-11 10:57:06,Morning,Weekend
1130.0,Bread,2016-12-11 10:57:06,Morning,Weekend
1130.0,Scandinavian,2016-12-11 10:57:06,Morning,Weekend
1131.0,Coffee,2016-12-11 11:01:36,Morning,
1132.0,Bread,2016-12-11 11:03:41,Morning,Weekend
1133.0,Medialuna,2016-12-11 11:05:30,Morning,Weekend
1134.0,Coffee,2016-12-11 11:12:40,Morning,Weekend
1134.0,Scandinavian,2016-12-11 11:12:40,Morning,Weekend
1135.0,Coffee,2016-12-11 11:15:30,Morning,Weekend
1135.0,Tea,2016-12-11 11:15:30,Morning,Weekend
1135.0,Brownie,2016-12-11 11:15:30,Morning,Weekend
1135.0,Truffles,2016-12-11 11:15:30,Morning,Weekend
1135.0,Muffin,2016-12-11 11:15:30,Morning,Weekend
1136.0,Tartine,2016-12-11 11:17:06,Morning,Weekend
1136.0,Coffee,2016-12-11 11:17:06,Morning,Weekend
1137.0,Coffee,2016-12-11 11:18:45,Morning,Weekend
1137.0,Coffee,2016-12-11 11:18:45,Morning,Weekend
1138.0,Alfajores,2016-12-11 11:21:17,Morning,Weekend
1138.0,Scandinavian,2016-12-11 11:21:17,Morning,Weekend
1139.0,Coffee,2016-12-11 11:29:49,Morning,Weekend
1139.0,Medialuna,2016-12-11 11:29:49,Morning,Weekend
1139.0,Hot chocolate,2016-12-11 11:29:49,Morning,Weekend
1140.0,Coffee,2016-12-11 11:31:17,Morning,Weekend
1140.0,Muffin,2016-12-11 11:31:17,Morning,Weekend
1140.0,Alfajores,2016-12-11 11:31:17,Morning,Weekend
,Farm House,2016-12-11 11:38:14,Morning,Weekend
1141.0,Coffee,2016-12-11 11:38:14,Morning,Weekend
1141.0,Coffee,2016-12-11 11:38:14,Morning,Weekend
1141.0,Muffin,2016-12-11 11:38:14,Morning,Weekend
1141.0,Brownie,2016-12-11 11:38:14,Morning,Weekend
1142.0,Bread,2016-12-11 11:45:48,Morning,Weekend
1142.0,Coffee,2016-12-11 11:45:48,Morning,Weekend
1142.0,Medialuna,2016-12-11 11:45:48,Morning,Weekend
1142.0,Farm House,2016-12-11 11:45:48,Morning,Weekend
1143.0,Farm House,2016-12-11 11:47:45,Morning,Weekend
1143.0,Scandinavian,2016-12-11 11:47:45,Morning,Weekend
1144.0,Truffles,2016-12-11 11:50:34,Morning,Weekend
1144.0,Bread,2016-12-11 11:50:34,Morning,Weekend
1144.0,Coffee,2016-12-11 11:50:34,Morning,Weekend
1145.0,Frittata,2016-12-11 12:00:46,Afternoon,Weekend
1145.0,Soup,2016-12-11 12:00:46,Afternoon,Weekend
1145.0,Coffee,2016-12-11 12:00:46,Afternoon,Weekend
1145.0,Coffee,2016-12-11 12:00:46,Afternoon,Weekend
1146.0,Scandinavian,2016-12-11 12:01:37,Afternoon,Weekend
1146.0,Eggs,2016-12-11 12:01:37,Afternoon,Weekend
1147.0,Brownie,2016-12-11 12:03:08,Afternoon,Weekend
1147.0,Truffles,2016-12-11 12:03:08,Afternoon,Weekend
1147.0,Coffee,2016-12-11 12:03:08,Afternoon,Weekend
1147.0,Coffee,2016-12-11 12:03:08,Afternoon,Weekend
1148.0,Scandinavian,2016-12-11 12:09:35,Afternoon,Weekend
,Coke,2016-12-11 12:19:47,Afternoon,Weekend
1150.0,Sandwich,2016-12-11 12:22:37,Afternoon,Weekend
1150.0,Soup,2016-12-11 12:22:37,Afternoon,Weekend
1150.0,Coffee,2016-12-11 12:22:37,Afternoon,Weekend
1150.0,Alfajores,2016-12-11 12:22:37,Afternoon,Weekend
1151.0,Tea,2016-12-11 12:38:17,Afternoon,Weekend
1151.0,Juice,2016-12-11 12:38:17,Afternoon,Weekend
1151.0,Hearty & Seasonal,2016-12-11 12:38:17,Afternoon,Weekend
1151.0,Hearty & Seasonal,2016-12-11 12:38:17,,Weekend
1152.0,Truffles,2016-12-11 12:40:44,Afternoon,Weekend
1153.0,Coffee,2016-12-11 12:45:16,Afternoon,Weekend
1153.0,Coffee,2016-12-11 12:45:16,Afternoon,
1153.0,Muffin,2016-12-11 12:45:16,Afternoon,Weekend
1153.0,Brownie,2016-12-11 12:45:16,Afternoon,Weekend
1154.0,Bread,2016-12-11 13:00:40,Afternoon,Weekend
1155.0,Bowl Nic Pitt,2016-12-11 13:05:00,Afternoon,Weekend
1155.0,Frittata,2016-12-11 13:05:00,Afternoon,Weekend
1155.0,Muffin,2016-12-11 13:05:00,Afternoon,Weekend
1155.0,Coffee,2016-12-11 13:05:00,Afternoon,Weekend
1156.0,Soup,2016-12-11 13:10:34,Afternoon,Weekend
1156.0,Frittata,2016-12-11 13:10:34,Afternoon,Weekend
1156.0,Brownie,2016-12-11 13:10:34,Afternoon,Weekend
1156.0,Coffee,2016-12-11 13:10:34,Afternoon,Weekend
1156.0,Tea,2016-12-11 13:10:34,Afternoon,Weekend
1157.0,Hot chocolate,2016-12-11 13:12:14,Afternoon,Weekend
1157.0,Coffee,2016-12-11 13:12:14,Afternoon,Weekend
1157.0,Muffin,2016-12-11 13:12:14,Afternoon,Weekend
1157.0,Alfajores,2016-12-11 13:12:14,Afternoon,Weekend
1158.0,Scandinavian,2016-12-11 13:16:38,Afternoon,Weekend
1158.0,Keeping It Local,2016-12-11 13:16:38,Afternoon,Weekend
1158.0,Tea,2016-12-11 13:16:38,Afternoon,Weekend
1158.0,Coffee,2016-12-11 13:16:38,Afternoon,Weekend
